ee_addr	dwarf_linkage	tier	static	arity	ret	text	decl_file
0018e698	_ZN2YS11ATTACK_WORK16is_reflect_rangeERS0_	med	0	2	bool	YS::ATTACK_WORK::is_reflect_range(YS::ATTACK_WORK *, YS::ATTACK_WORK &)	C:/hd25/kingdom2/yasui/libys/attack.cpp
0018e7c0	_ZN2YS11ATTACK_WORK7reflectEPS0_	med	0	2		YS::ATTACK_WORK::reflect(YS::ATTACK_WORK *, YS::ATTACK_WORK *)	C:/hd25/kingdom2/yasui/libys/attack.cpp
0018e8f0	_ZN2YS11ATTACK_WORK12draw_refmarkEPN3ryj3PAXEiPS0_	med	0	4		YS::ATTACK_WORK::draw_refmark(YS::ATTACK_WORK *, ryj::PAX *, int, YS::ATTACK_WORK *)	C:/hd25/kingdom2/yasui/libys/attack.cpp
0018eaf8	_ZN2YS19ATTACK_WORK_MANAGER3addERNS_11ATTACK_WORKE	med	0	2	bool	YS::ATTACK_WORK_MANAGER::add(YS::ATTACK_WORK_MANAGER *, YS::ATTACK_WORK &)	C:/hd25/kingdom2/yasui/libys/attack.cpp
0018eb98	_ZN2YS19ATTACK_WORK_MANAGER13check_reflectERNS_11ATTACK_WORKE	med	0	2		YS::ATTACK_WORK_MANAGER::check_reflect(YS::ATTACK_WORK_MANAGER *, YS::ATTACK_WORK &)	C:/hd25/kingdom2/yasui/libys/attack.cpp
0018ed18	_ZN2YS19ATTACK_WORK_MANAGER5checkEv	high	0	1		YS::ATTACK_WORK_MANAGER::check(YS::ATTACK_WORK_MANAGER *)	C:/hd25/kingdom2/yasui/libys/attack.cpp
0018ee10	_ZN2YS6ATTACK4EachEPS0_	sim-rerun-med	1	1	YS::ATTACK *	YS::ATTACK::Each(YS::ATTACK *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/attack.cpp
0018ee28	_ZN2YS6ATTACK9EachMagicEPS0_	sim-rerun-med	1	1	YS::ATTACK_MAGIC *	YS::ATTACK::EachMagic(YS::ATTACK *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/attack.cpp
0018ee60	_ZN2YS6ATTACK6StrikeEPNS_6BTLOBJEiS2_RKN2kn7FVectorEb	med	1	5	bool	YS::ATTACK::Strike(YS::BTLOBJ *, int, YS::BTLOBJ *, const kn::FVector &, bool) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/attack.cpp
0018ef98	_ZN2YS6ATTACK7ReplaceEPNS_6BTLOBJES2_	med	1	2		YS::ATTACK::Replace(YS::BTLOBJ *, YS::BTLOBJ *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/attack.cpp
0018f010	_ZN2YS6ATTACK8is_guardEv	med	0	1	bool	YS::ATTACK::is_guard(YS::ATTACK *)	C:/hd25/kingdom2/yasui/libys/attack.cpp
0018f070	_ZN2YS6ATTACK8is_existEv	high	0	1	bool	YS::ATTACK::is_exist(YS::ATTACK *)	C:/hd25/kingdom2/yasui/libys/attack.cpp
0018f248	_ZN2YS27trap_enemy_exec_damage_blowEP8BD_VALUE	med	1	1		YS::trap_enemy_exec_damage_blow(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f280	_ZN2YS28trap_enemy_exec_damage_largeEP8BD_VALUE	med	1	1		YS::trap_enemy_exec_damage_large(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f2a8	_ZN2YS28trap_enemy_exec_damage_smallEP8BD_VALUE	sim-med	1	1		YS::trap_enemy_exec_damage_small(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f328	_ZN2YS24trap_enemy_is_no_controlEP8BD_VALUE	sim-sib-med	1	1		YS::trap_enemy_is_no_control(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f3a8	_ZN2YS24trap_enemy_count_damagerEP8BD_VALUE	med	1	1		YS::trap_enemy_count_damager(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f410	_ZN2YS26trap_enemy_set_karma_limitEP8BD_VALUE	sim-sib-med	1	1		YS::trap_enemy_set_karma_limit(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f4a0	_ZN2YS20trap_damage_reactionEP8BD_VALUE	sim-med	1	1		YS::trap_damage_reaction(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f4b0	_ZN2YS25trap_damage_orig_reactionEP8BD_VALUE	sim-med	1	1		YS::trap_damage_orig_reaction(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f508	_ZN2YS19trap_damage_blow_upEP8BD_VALUE	sim-sib-med	1	1		YS::trap_damage_blow_up(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f528	_ZN2YS22trap_damage_blow_speedEP8BD_VALUE	sim-sib-med	1	1		YS::trap_damage_blow_speed(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f548	_ZN2YS23trap_damage_attack_typeEP8BD_VALUE	sim-sib-med	1	1		YS::trap_damage_attack_type(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f560	_ZN2YS25trap_damage_exec_reactionEP8BD_VALUE	sim-sib-high	1	1		YS::trap_damage_exec_reaction(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f578	_ZN2YS28trap_damage_is_exec_reactionEP8BD_VALUE	sim-sib-high	1	1		YS::trap_damage_is_exec_reaction(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f590	_ZN2YS27trap_damage_attack_param_idEP8BD_VALUE	sim-sib-high	1	1		YS::trap_damage_attack_param_id(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f5a8	_ZN2YS18trap_damage_damageEP8BD_VALUE	sim-sib-high	1	1		YS::trap_damage_damage(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f5b8	_ZN2YS17trap_damage_partsEP8BD_VALUE	sim-sib-high	1	1		YS::trap_damage_parts(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f5c8	_ZN2YS19trap_damage_is_cureEP8BD_VALUE	sim-sib-high	1	1		YS::trap_damage_is_cure(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f858	_ZN2YS15trap_attack_dupEP8BD_VALUE	med	1	1		YS::trap_attack_dup(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f8c0	_ZN2YS28trap_attack_set_hit_callbackEP8BD_VALUE	sim-sib-med	1	1		YS::trap_attack_set_hit_callback(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f8e8	_ZN2YS22trap_attack_is_reflectEP8BD_VALUE	sim-sib-med	1	1		YS::trap_attack_is_reflect(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f900	_ZN2YS23trap_attack_is_hit_wallEP8BD_VALUE	sim-sib-med	1	1		YS::trap_attack_is_hit_wall(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f918	_ZN2YS24trap_attack_is_hit_floorEP8BD_VALUE	sim-sib-med	1	1		YS::trap_attack_is_hit_floor(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f930	_ZN2YS22trap_attack_hit_bg_posEP8BD_VALUE	sim-med	1	1		YS::trap_attack_hit_bg_pos(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f940	_ZN2YS30trap_attack_get_reflect_vectorEP8BD_VALUE	med	1	1		YS::trap_attack_get_reflect_vector(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f9a8	_ZN2YS21trap_attack_reflecterEP8BD_VALUE	sim-sandwich	1	1		YS::trap_attack_reflecter(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018f9b8	_ZN2YS18trap_attack_set_rcEP8BD_VALUE	sim-med	1	1		YS::trap_attack_set_rc(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018fab0	_ZN2YS18trap_attack_strikeEP8BD_VALUE	med	1	1		YS::trap_attack_strike(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018fb70	_ZN2YS20trap_attack_set_lineEP8BD_VALUE	sim-med	1	1		YS::trap_attack_set_line(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018fbe8	_ZN2YS29trap_attack_get_reflect_countEP8BD_VALUE	sim-med	1	1		YS::trap_attack_get_reflect_count(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018fcc0	_ZN2YS19trap_magic_set_costEP8BD_VALUE	sim-med	1	1		YS::trap_magic_set_cost(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018fd10	_ZN2YS19trap_teamwork_allocEP8BD_VALUE	sim-med	1	1		YS::trap_teamwork_alloc(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018fd40	_ZN2YS23trap_enemy_exec_reflectEP8BD_VALUE	med	1	1		YS::trap_enemy_exec_reflect(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018fd70	_ZN2YS23trap_limit_motion_startEP8BD_VALUE	med	1	1		YS::trap_limit_motion_start(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018fdb0	_ZN2YS17trap_limit_playerEP8BD_VALUE	sim-sandwich	1	1		YS::trap_limit_player(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018fdc0	_ZN2YS17trap_limit_friendEP8BD_VALUE	sim-sandwich	1	1		YS::trap_limit_friend(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018fde0	_ZN2YS23trap_limit_camera_startEP8BD_VALUE	med	1	1		YS::trap_limit_camera_start(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018fe10	_ZN2YS23trap_limit_start_threadEP8BD_VALUE	sim-med	1	1		YS::trap_limit_start_thread(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018fe34	_ZN2YS16trap_limit_lightEP8BD_VALUE	sim-sib-med	1	1		YS::trap_limit_light(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018fe48	_ZN2YS23trap_limit_effect_startEP8BD_VALUE	sim-med	1	1		YS::trap_limit_effect_start(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018fe80	_ZN2YS27trap_limit_effect_start_posEP8BD_VALUE	sim-med	1	1		YS::trap_limit_effect_start_pos(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018fee8	_ZN2YS28trap_limit_effect_start_bindEP8BD_VALUE	sim-sandwich	1	1		YS::trap_limit_effect_start_bind(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
0018ff28	_ZN2YS15trap_limit_timeEP8BD_VALUE	sim-med	1	1		YS::trap_limit_time(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
00190038	_ZN2YS27trap_vacuum_set_ignore_typeEP8BD_VALUE	sim-sib-med	1	1		YS::trap_vacuum_set_ignore_type(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
00190058	_ZN2YS19trap_vacuum_set_posEP8BD_VALUE	sim-sib-med	1	1		YS::trap_vacuum_set_pos(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
00190078	_ZN2YS21trap_vacuum_set_speedEP8BD_VALUE	sim-sib-med	1	1		YS::trap_vacuum_set_speed(BD_VALUE *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/trapbattle.cpp
001900d0	_ZN2YS6TARGET4InitEv	med	1	0		YS::TARGET::Init() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/target.cpp
00190128	_ZN2YS6TARGET5clearEv	high	0	1		YS::TARGET::clear(YS::TARGET *)	C:/hd25/kingdom2/yasui/libys/target.cpp
001902a8	_ZNK2YS6TARGET14make_collisionEPNS_9COLLISIONE	high	0	2		YS::TARGET::make_collision(const YS::TARGET *, YS::COLLISION *)	C:/hd25/kingdom2/yasui/libys/target.cpp
00190388	_ZNK2YS6TARGET7get_posEv	med	0	1		YS::TARGET::get_pos(const YS::TARGET *)	C:/hd25/kingdom2/yasui/libys/target.cpp
001903d0	_ZNK2YS6TARGET21make_camera_collisionEPNS_9COLLISIONE	sim-sib-high	0	2		YS::TARGET::make_camera_collision(const YS::TARGET *, YS::COLLISION *)	C:/hd25/kingdom2/yasui/libys/target.cpp
001904f0	_ZNK2YS6TARGET26make_talk_camera_collisionEPNS_9COLLISIONE	high	0	2		YS::TARGET::make_talk_camera_collision(const YS::TARGET *, YS::COLLISION *)	C:/hd25/kingdom2/yasui/libys/target.cpp
00190570	_ZN2YS6TARGET7ReplaceEPNS_3OBJES2_	med	1	2		YS::TARGET::Replace(YS::OBJ *, YS::OBJ *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/target.cpp
001906f0	_ZN2YS6TARGET8get_distERKN2kn7FVectorE	high	0	2	float	YS::TARGET::get_dist(YS::TARGET *, RCFVector)	C:/hd25/kingdom2/yasui/libys/target.cpp
00190730	_ZN2YS6TARGET4eachEPKNS_14COLLISION_ELEME	high	0	2	const YS::COLLISION_ELEM *	YS::TARGET::each(YS::TARGET *, const YS::COLLISION_ELEM *)	C:/hd25/kingdom2/yasui/libys/target.cpp
00190990	_ZN2YS6TARGET6searchENS0_4TYPEEPNS_3OBJE	med	0	3		YS::TARGET::search(YS::TARGET *, YS::TARGET::TYPE, YS::OBJ *)	C:/hd25/kingdom2/yasui/libys/target.cpp
00190a28	_ZN2YS6TARGET15SetBeforePlayerEPNS_3OBJEi	sim-rerun-med	1	2		YS::TARGET::SetBeforePlayer(YS::OBJ *, int) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/target.cpp
00190b30	_ZN2YS6TARGET13search_lockonEPNS_6PLAYERE	med	0	2		YS::TARGET::search_lockon(YS::TARGET *, YS::PLAYER *)	C:/hd25/kingdom2/yasui/libys/target.cpp
00190d10	_ZN2YS6TARGET6changeEPNS_6PLAYEREf	med	0	3	YS::TARGET	YS::TARGET::change(YS::TARGET *, YS::PLAYER *, float)	C:/hd25/kingdom2/yasui/libys/target.cpp
00190f80	_ZN2YS6TARGET18search_auto_lockonEPNS_6PLAYEREf	high	0	3		YS::TARGET::search_auto_lockon(YS::TARGET *, YS::PLAYER *, const float)	C:/hd25/kingdom2/yasui/libys/target.cpp
00191218	_ZN2YS6TARGET13search_btlnpcEPNS_3OBJEf	med	0	3		YS::TARGET::search_btlnpc(YS::TARGET *, YS::OBJ *, float)	C:/hd25/kingdom2/yasui/libys/target.cpp
001913d8	_ZN2YS6TARGET10change_dirEPNS_6PLAYERERKN2kn7FVectorE	sim-med	0	3	YS::TARGET	YS::TARGET::change_dir(YS::TARGET *, YS::PLAYER *, const kn::FVector &)	C:/hd25/kingdom2/yasui/libys/target.cpp
001918c8	_ZN2YS6STATUS15CheckBattleModeEv	med	1	0		YS::STATUS::CheckBattleMode() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/status.cpp
00191938	_ZN2YS6STATUS4InitEv	sim-rerun2-med	1	0		YS::STATUS::Init() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/status.cpp
001919d0	_ZN2YS6STATUS12IsPrizeDrainEv	sim-rerun-med	1	0	bool	YS::STATUS::IsPrizeDrain() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/status.cpp
001919f8	_ZN2YS6STATUS20IsPeterpanPrizeDrainEv	sim-rerun-med	1	0	bool	YS::STATUS::IsPeterpanPrizeDrain() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/status.cpp
00191a20	_ZN2YS6STATUS9StopStartEv	sim-med	1	0		YS::STATUS::StopStart() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/status.cpp
00191a38	_ZN2YS6STATUS7StopEndEv	sim-sandwich	1	0		YS::STATUS::StopEnd() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/status.cpp
00191a50	_ZN2YS6STATUS13IsDisableZoneEv	med	1	0	bool	YS::STATUS::IsDisableZone() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/status.cpp
00191c50	_ZN2YS6STATUS13IsFreeAbilityEv	sim-rerun-med	1	0	bool	YS::STATUS::IsFreeAbility() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/status.cpp
00191cd8	_ZN2YS6STATUS10CheckEnemyEv	sim-high	1	0		YS::STATUS::CheckEnemy() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/status.cpp
00191e40	_ZN2YS6STATUS17IsDisableCampMenuEv	high	1	0	bool	YS::STATUS::IsDisableCampMenu() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/status.cpp
00191f20	_ZN2YS10STOP_TABLE3GetEi	sim-rerun-med	1	1	const YS::STOP_TABLE *	YS::STOP_TABLE::Get(int) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/stoptable.cpp
00191f78	_ZN2YS7MESSAGE3SetEiPv	sim-med	1	2		YS::MESSAGE::Set(int, void *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/message.cpp
001921d8	_ZN2YS7MESSAGE11GetFilenameEi	high	1	1	const char *	YS::MESSAGE::GetFilename(int) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/message.cpp
001922c8	_ZN2YS7MESSAGE4ExitEi	med	1	1		YS::MESSAGE::Exit(int) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/message.cpp
00192320	_ZN2YS7MESSAGE7SysInitEv	high	1	0		YS::MESSAGE::SysInit() [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/message.cpp
00192388	_ZNK2YS7MESSAGE4eachEv	med	0	1	const YS::MESSAGE *	YS::MESSAGE::each(const YS::MESSAGE *)	C:/hd25/kingdom2/yasui/libys/message.cpp
00192440	_ZNK2YS7MESSAGE15is_control_codeEi	med	0	2	bool	YS::MESSAGE::is_control_code(const YS::MESSAGE *, int)	C:/hd25/kingdom2/yasui/libys/message.cpp
00192498	_ZNK2YS7MESSAGE9get_shortEi	med	0	2	short	YS::MESSAGE::get_short(const YS::MESSAGE *, int)	C:/hd25/kingdom2/yasui/libys/message.cpp
00192a80	_ZNK2YS7MESSAGE15get_line_lengthEv	med	0	1	int	YS::MESSAGE::get_line_length(const YS::MESSAGE *)	C:/hd25/kingdom2/yasui/libys/message.cpp
00192cc0	_ZN2YS7MESSAGE7SprintfEPcPKcz	med	1	2	const YS::MESSAGE *	YS::MESSAGE::Sprintf(char *, const char *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/message.cpp
00192e20	_ZN2YS7MESSAGE13CodeToMessageEPtiPc	sim-med	1	3	const YS::MESSAGE *	YS::MESSAGE::CodeToMessage(u_short *, int, char *) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/message.cpp
00192f78	_ZN2YS7MESSAGE5STYLEC1Ev	sim-sib-med	0	1		YS::MESSAGE::STYLE::STYLE(YS::MESSAGE::STYLE *)	C:/hd25/kingdom2/yasui/libys/message.cpp
00192f98	_ZN2YS7MESSAGE5STYLE5resetEv	med	0	1		YS::MESSAGE::STYLE::reset(YS::MESSAGE::STYLE *)	C:/hd25/kingdom2/yasui/libys/message.cpp
00192fb8	_ZNK2YS7MESSAGE5STYLE11get_h_scaleEv	med	0	1	float	YS::MESSAGE::STYLE::get_h_scale(const YS::MESSAGE::STYLE *)	C:/hd25/kingdom2/yasui/libys/message.cpp
00193038	_ZN2YS3OBJ4drawEv	med	0	1		YS::OBJ::draw(YS::OBJ *)	C:/hd25/kingdom2/yasui/libys/objdraw.cpp
00193330	_ZN2YS3OBJ17calc_bounding_boxEv	med	0	1		YS::OBJ::calc_bounding_box(YS::OBJ *)	C:/hd25/kingdom2/yasui/libys/objdraw.cpp
00193608	_ZN2YS3OBJ11make_matrixEv	high	0	1		YS::OBJ::make_matrix(YS::OBJ *)	C:/hd25/kingdom2/yasui/libys/objdraw.cpp
00193be8	_ZN2YS3OBJ15make_matrix_subERKN2kn7FVectorES4_RNS1_7FMatrixE	med	0	4		YS::OBJ::make_matrix_sub(YS::OBJ *, const kn::FVector &, const kn::FVector &, kn::FMatrix &)	C:/hd25/kingdom2/yasui/libys/objdraw.cpp
00193d38	_ZN2YS3OBJ14make_matrix_lkERN2kn7FMatrixE	high	0	2		YS::OBJ::make_matrix_lk(YS::OBJ *, kn::FMatrix &)	C:/hd25/kingdom2/yasui/libys/objdraw.cpp
00193e88	_ZN2YS3OBJ16make_draw_matrixEv	med	0	1		YS::OBJ::make_draw_matrix(YS::OBJ *)	C:/hd25/kingdom2/yasui/libys/objdraw.cpp
001940a0	_ZN2YS3OBJ10texanm_setEi	sim-sandwich	0	2		YS::OBJ::texanm_set(YS::OBJ *, int)	C:/hd25/kingdom2/yasui/libys/objdraw.cpp
001940b8	_ZN2YS3OBJ7set_fogEiiiff	sim-med	0	6		YS::OBJ::set_fog(YS::OBJ *, int, int, int, float, float)	C:/hd25/kingdom2/yasui/libys/objdraw.cpp
00194120	_ZN2YS3OBJ9exec_fadeEv	med	0	1		YS::OBJ::exec_fade(YS::OBJ *)	C:/hd25/kingdom2/yasui/libys/objdraw.cpp
00194218	_ZN2YS3OBJ12set_tex_fadeEf	med	0	2		YS::OBJ::set_tex_fade(YS::OBJ *, float)	C:/hd25/kingdom2/yasui/libys/objdraw.cpp
00194318	_ZN2YS3OBJ11exec_pirateEv	med	0	1		YS::OBJ::exec_pirate(YS::OBJ *)	C:/hd25/kingdom2/yasui/libys/objdraw.cpp
001943e8	_ZN2YS3OBJ9is_mirrorEv	med	0	1	bool	YS::OBJ::is_mirror(YS::OBJ *)	C:/hd25/kingdom2/yasui/libys/objdraw.cpp
001945a0	_ZN2YS3OBJ15set_parts_colorEjjf	sim-med	0	4		YS::OBJ::set_parts_color(YS::OBJ *, u_int, u_int, float)	C:/hd25/kingdom2/yasui/libys/objdraw.cpp
00194668	_ZN2YS3OBJ13detach_cameraEv	med	0	1		YS::OBJ::detach_camera(YS::OBJ *)	C:/hd25/kingdom2/yasui/libys/objdraw.cpp
001947c0	_ZN2YS8AREAINFO3GetEii	med	1	2	const YS::AREAINFO *	YS::AREAINFO::Get(int, int) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/areainfo.cpp
00194830	_ZN2YS8AREAINFO7IsCheckEiii	med	1	3	bool	YS::AREAINFO::IsCheck(int, int, int) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/areainfo.cpp
00194878	_ZN2YS8AREAINFO7IsKnownEii	sim-med	1	2	bool	YS::AREAINFO::IsKnown(int, int) [DWARF: static -- no implicit `this`, do NOT add a leading self/object-pointer argument]	C:/hd25/kingdom2/yasui/libys/areainfo.cpp
